Cod_setor,Situacao_setor,V001,V109,V110
251140005000006,1,177,21,MULHER
251140005000007,1,263,0,MULHER
251140005000008,1,178,0,MULHER
251140005000009,1,178,0,MULHER
251140005000010,1,256,0,MULHER
251140005000011,8,80,2,MULHER
251140005000012,8,92,0,MULHER
251140005000013,8,41,0,MULHER
251140005000014,8,78,0,MULHER
251140005000015,8,118,0,MULHER
251140005000016,5,165,1,MULHER
251140005000017,8,45,0,MULHER
251140005000018,8,31,0,MULHER
251140005000019,8,64,0,MULHER
251140005000020,8,197,0,MULHER
251140005000021,8,176,4,MULHER
251140005000022,8,69,0,MULHER
251140005000023,8,117,0,MULHER
251140005000024,8,53,0,MULHER
251140005000025,8,6,0,MULHER
251140005000026,8,19,0,MULHER
251140005000027,8,71,0,MULHER
251140005000028,8,86,0,MULHER
251140005000029,1,246,1,MULHER
251140005000030,1,210,5,MULHER
251140005000031,1,228,14,MULHER
251140005000032,1,252,0,MULHER
251140005000033,1,269,8,MULHER
251140005000034,1,173,0,MULHER
251140005000035,1,165,42,MULHER
251140005000036,5,216,0,MULHER
251150905000001,1,288,0,MULHER
251150905000002,1,212,7,MULHER
251150905000003,1,144,5,MULHER
251150905000004,1,383,0,MULHER
251150905000005,1,183,0,MULHER
251150905000006,1,332,3,MULHER
251150905000007,1,212,2,MULHER
251150905000008,8,238,1,MULHER
251150905000009,5,165,6,MULHER
251150905000010,8,103,0,MULHER
251150905000011,8,74,2,MULHER
251150905000012,8,269,0,MULHER
251150905000013,1,221,0,MULHER
251150905000014,1,227,0,MULHER
251150905000015,5,29,0,MULHER
251150905000016,5,98,0,MULHER
251160805000001,1,184,4,MULHER
251160805000002,1,225,19,MULHER
251160805000003,8,114,0,MULHER
251160805000004,8,171,0,MULHER
251160805000005,8,43,0,MULHER
251160805000006,8,215,6,MULHER
251160805000007,8,70,4,MULHER
251160805000008,8,66,0,MULHER
251160805000009,8,150,0,MULHER
251160805000010,1,225,9,MULHER
251160805000011,1,270,1,MULHER
251170705000001,1,186,9,MULHER
251170705000002,1,195,251,HOMEM
251170705000003,8,77,7,MULHER
251170705000004,8,122,4,MULHER
251170705000005,8,55,0,MULHER
251170705000006,8,189,40,MULHER
251170705000007,8,162,0,MULHER
251170705000008,1,222,265,HOMEM
251170705000009,1,225,17,MULHER
251180605000001,1,246,0,MULHER
251180605000002,1,220,0,MULHER
251180605000003,1,242,22,MULHER
251180605000004,1,254,0,MULHER
251180605000005,1,282,0,MULHER
251180605000006,1,278,0,MULHER
251180605000007,1,317,0,MULHER
251180605000008,1,241,0,MULHER
251180605000009,1,234,0,MULHER
251180605000010,8,35,0,MULHER
251180605000011,8,81,0,MULHER
251180605000012,8,15,0,MULHER
251180605000013,8,53,3,MULHER
251180605000014,8,74,0,MULHER
251180605000015,8,74,0,MULHER
251180605000016,8,191,0,MULHER
251180605000017,8,37,4,MULHER
251180605000018,8,14,0,MULHER
251180605000019,8,58,0,MULHER
251190505000001,1,73,0,MULHER
251190505000002,1,205,3,MULHER
251190505000003,1,130,2,MULHER
251190505000004,1,108,0,MULHER
251190505000005,1,143,0,MULHER
251190505000006,1,46,0,MULHER
251190505000007,1,466,8,MULHER
251190505000008,1,474,0,MULHER
251190505000009,1,37,0,MULHER
251190505000010,8,16,0,MULHER
251190505000011,7,117,0,MULHER
251190505000012,7,47,0,MULHER
251190505000013,8,26,0,MULHER
251190505000014,5,118,0,MULHER
251190505000015,5,115,0,MULHER
251190505000016,8,80,0,MULHER
251190505000017,8,494,2,MULHER
251190505000018,7,134,0,MULHER
251190505000019,7,196,0,MULHER
251190505000020,7,53,0,MULHER
251190505000021,5,63,0,MULHER
251190505000022,1,220,3,MULHER
251190505000023,1,121,0,MULHER
251190505000024,1,210,3,MULHER
251190505000025,1,142,0,MULHER
251190505000026,5,206,0,MULHER
251190505000027,8,90,0,MULHER
251190505000028,1,51,0,MULHER
251190505000029,1,222,0,MULHER
251190505000030,1,30,0,MULHER
251190505000031,1,43,0,MULHER
251190505000032,1,158,1,MULHER
251190505000033,1,103,0,MULHER
251200205000001,1,314,0,MULHER
251200205000002,1,261,0,MULHER
251200205000003,1,359,0,MULHER
251200205000004,1,254,0,MULHER
251200205000005,1,333,0,MULHER
251200205000006,1,271,0,MULHER
251200205000007,1,232,0,MULHER
251200205000008,1,222,0,MULHER
251200205000009,8,105,0,MULHER
251200205000010,8,163,0,MULHER
251200205000011,8,311,0,MULHER
251200205000012,8,163,0,MULHER
251200205000013,8,174,0,MULHER
251200205000014,8,142,0,MULHER
251200205000015,8,251,0,MULHER
251200205000016,8,81,2,MULHER
251200205000017,8,171,0,MULHER
251200205000018,4,72,0,MULHER
251200205000019,4,89,0,MULHER
251200205000020,1,120,0,MULHER
251200205000021,1,173,0,MULHER
251200205000022,1,184,0,MULHER
251200210000001,1,63,1,MULHER
251200210000002,8,140,0,MULHER
251200210000003,8,144,2,MULHER
251203605000001,1,264,0,MULHER
251203605000002,8,236,5,MULHER
251203605000003,8,76,0,MULHER
251203605000004,8,103,0,MULHER
251203605000005,5,152,0,MULHER
251203605000006,5,161,0,MULHER
251207705000001,1,233,0,MULHER
251207705000002,8,105,0,MULHER
251207705000003,8,147,0,MULHER
251207705000004,8,264,1,MULHER
251207705000005,8,159,0,MULHER
251207705000006,1,218,0,MULHER
251207705000007,5,62,0,MULHER
251210105000001,1,295,0,MULHER
251210105000002,1,201,0,MULHER
251210105000003,1,224,0,MULHER
251210105000004,1,200,0,MULHER
251210105000005,1,410,0,MULHER
251210105000006,1,290,0,MULHER
251210105000007,1,280,2,MULHER
251210105000008,1,163,2,MULHER
251210105000009,1,112,0,MULHER
251210105000010,1,240,0,MULHER
251210105000011,1,252,0,MULHER
251210105000012,1,103,0,MULHER
251210105000013,1,264,21,MULHER
251210105000014,1,151,7,MULHER
251210105000015,1,214,0,MULHER
251210105000016,1,255,0,MULHER
251210105000017,1,224,0,MULHER
251210105000018,1,293,0,MULHER
251210105000019,1,295,0,MULHER
251210105000020,1,245,67,MULHER
251210105000021,1,264,0,MULHER
251210105000022,1,228,0,MULHER
251210105000023,8,104,0,MULHER
251210105000024,8,84,0,MULHER
251210105000025,8,26,2,MULHER
251210105000026,8,55,0,MULHER
251210105000027,8,53,2,MULHER
251210105000028,8,117,0,MULHER
251210105000029,8,85,0,MULHER
251210105000030,8,118,0,MULHER
251210105000031,8,59,0,MULHER
251210105000032,8,121,0,MULHER
251210105000033,8,183,0,MULHER
251210105000034,8,64,0,MULHER
251210105000035,8,69,0,MULHER
251210105000036,8,74,0,MULHER
251210105000037,1,167,0,MULHER
251210105000038,1,260,0,MULHER
251210105000039,1,387,0,MULHER
251210105000040,1,288,0,MULHER
251210105000041,1,109,0,MULHER
251210105000042,1,189,0,MULHER
251210105000043,1,268,0,MULHER
251210105000044,1,316,0,MULHER
251210105000045,1,211,0,MULHER
251210105000046,1,136,0,MULHER
251210115000001,1,50,5,MULHER
251210115000002,8,121,0,MULHER
251210115000003,8,223,16,MULHER
251210115000005,8,44,0,MULHER
251210115000006,8,67,0,MULHER
251210115000007,8,89,0,MULHER
251220005000001,1,267,0,MULHER
251220005000002,1,270,0,MULHER
251220005000003,1,227,0,MULHER
251220005000004,8,221,0,MULHER
251220005000005,8,177,0,MULHER
251230905000001,1,110,0,MULHER
251230905000002,1,162,0,MULHER
251230905000003,1,203,1,MULHER
251230905000004,1,252,0,MULHER
251230905000005,1,289,0,MULHER
251230905000006,1,319,0,MULHER
251230905000007,1,133,0,MULHER
251230905000008,1,157,0,MULHER
251230905000009,1,212,8,MULHER
251230905000010,1,274,2,MULHER
251230905000011,8,132,0,MULHER
251230905000012,8,40,0,MULHER
251230905000013,5,181,0,MULHER
251230905000014,8,107,0,MULHER
251230905000015,8,251,0,MULHER
251230905000016,8,79,0,MULHER
251230905000017,8,307,0,MULHER
251230905000018,8,159,0,MULHER
251230905000019,8,96,0,MULHER
251230905000020,8,133,0,MULHER
251230905000021,1,418,0,MULHER
251230905000022,1,176,0,MULHER
251230905000023,1,162,45,MULHER
251230905000024,1,213,0,MULHER
251230905000025,1,292,20,MULHER
251230905000026,1,180,0,MULHER
251230905000027,1,186,0,MULHER
251230905000028,1,234,0,MULHER
251230905000029,1,301,0,MULHER
251230905000030,5,95,0,MULHER
251230905000031,5,121,0,MULHER
251230905000032,5,82,0,MULHER
251240805000001,1,231,0,MULHER
251240805000002,1,203,0,MULHER
251240805000003,1,256,0,MULHER
251240805000004,1,280,0,MULHER
251240805000005,8,92,0,MULHER
251240805000006,8,80,4,MULHER
251240805000007,4,227,0,MULHER
251240805000008,8,308,0,MULHER
251240805000009,8,82,0,MULHER
251240805000010,8,134,0,MULHER
251240805000011,4,126,0,MULHER
251240805000012,4,337,0,MULHER
251240805000013,8,134,0,MULHER
251240805000014,8,212,4,MULHER
251240805000015,8,233,1,MULHER
251240805000016,8,90,0,MULHER
251240805000017,8,208,0,MULHER
251240805000018,8,153,2,MULHER
251240805000019,1,154,0,MULHER
251240805000020,1,139,0,MULHER
251250705000001,1,281,0,MULHER
251250705000002,1,349,0,MULHER
251250705000003,1,258,0,MULHER
251250705000004,1,322,0,MULHER
251250705000005,1,273,0,MULHER
251250705000006,1,243,0,MULHER
251250705000007,1,185,22,MULHER
251250705000008,1,296,0,MULHER
251250705000009,1,223,0,MULHER
251250705000010,1,286,0,MULHER
251250705000011,1,260,0,MULHER
251250705000012,1,388,0,MULHER
251250705000013,1,254,0,MULHER
251250705000014,1,187,0,MULHER
251250705000015,1,231,0,MULHER
251250705000016,1,258,0,MULHER
251250705000017,8,200,7,MULHER
251250705000018,8,184,0,MULHER
251250705000019,5,347,0,MULHER
251250705000020,5,75,0,MULHER
251250705000021,8,122,4,MULHER
251250705000022,8,169,0,MULHER
251250705000023,8,157,0,MULHER
251250705000024,8,152,0,MULHER
251250705000025,8,108,0,MULHER
251250705000026,8,36,0,MULHER
251250705000027,8,42,0,MULHER
251250705000028,3,456,19,MULHER
251250705000029,3,376,28,MULHER
251250705000030,3,334,0,MULHER
251250705000031,3,358,0,MULHER
251250705000032,5,160,0,MULHER
251250705000033,8,147,0,MULHER
251250705000034,8,111,0,MULHER
251250705000035,8,161,0,MULHER
251250705000036,8,211,2,MULHER
251250705000037,8,181,1,MULHER
251250705000038,5,38,0,MULHER
251250705000039,8,142,0,MULHER
251250705000040,8,118,0,MULHER
251250705000041,8,261,8,MULHER
251250705000042,8,138,0,MULHER
251250705000043,8,34,0,MULHER
251250705000044,8,262,0,MULHER
251250705000045,8,131,3,MULHER
251250705000046,8,91,0,MULHER
251250705000047,8,188,0,MULHER
251250705000048,8,199,9,MULHER
251250705000049,8,168,0,MULHER
251250705000050,8,130,2,MULHER
251250705000051,4,214,0,MULHER
251250705000052,4,179,0,MULHER
251250705000053,4,197,0,MULHER
251250705000054,1,173,0,MULHER
251250705000055,1,161,0,MULHER
251250705000056,1,192,0,MULHER
251250705000057,1,170,0,MULHER
251250705000058,4,86,0,MULHER
251250705000059,5,135,4,MULHER
251250705000060,5,139,0,MULHER
251250705000061,1,93,0,MULHER
251260605000001,1,182,4,MULHER
251260605000002,8,120,0,MULHER
251260605000003,8,137,0,MULHER
251270505000001,1,285,0,MULHER
251270505000002,1,243,0,MULHER
251270505000003,1,217,0,MULHER
251270505000004,1,197,0,MULHER
251270505000005,1,285,0,MULHER
251270505000006,1,212,1,MULHER
251270505000007,1,207,0,MULHER
251270505000008,1,160,0,MULHER
251270505000009,1,249,333,HOMEM
251270505000010,8,59,0,MULHER
251270505000011,8,124,0,MULHER
251270505000012,8,146,0,MULHER
251270505000013,8,63,26,MULHER
251270505000014,8,108,1,MULHER
251270505000015,8,49,0,MULHER
251270505000016,8,117,0,MULHER
251270505000017,8,87,0,MULHER
251270505000018,8,98,23,MULHER
251270505000019,8,218,0,MULHER
251270505000020,1,191,0,MULHER
251270505000021,1,164,0,MULHER
251270505000022,1,196,0,MULHER
251270505000023,1,250,10,MULHER
251270505000024,1,275,0,MULHER
251270505000025,1,213,0,MULHER
251270505000026,1,220,0,MULHER
251270505000027,1,281,0,MULHER
251270505000028,4,119,0,MULHER
251272105000001,1,220,0,MULHER
251272105000002,8,81,0,MULHER
251272105000003,8,51,0,MULHER
251272105000004,8,59,0,MULHER
251272105000005,8,7,0,MULHER
251272105000006,8,235,0,MULHER
251272105000007,8,98,0,MULHER
251272105000008,1,220,0,MULHER
251272105000009,1,226,0,MULHER
251272105000010,8,104,0,MULHER
251272105000011,8,189,0,MULHER
251272105000012,8,68,0,MULHER
251272105000013,5,167,0,MULHER
251274705000001,1,350,1,MULHER
251274705000002,1,264,0,MULHER
251274705000003,8,91,0,MULHER
251274705000004,8,153,2,MULHER
251274705000005,5,72,3,MULHER
251275405000001,1,184,30,MULHER
251275405000002,1,269,0,MULHER
251275405000003,1,339,0,MULHER
251275405000004,8,134,0,MULHER
251275405000005,8,187,12,MULHER
251275405000006,8,49,0,MULHER
251275405000007,5,119,0,MULHER
251276205000001,1,230,0,MULHER
251276205000002,8,375,0,MULHER
251276205000003,8,118,0,MULHER
251276205000004,8,164,0,MULHER
251276205000005,5,61,0,MULHER
251276205000006,5,63,0,MULHER
251276205000007,1,154,0,MULHER
251276205000008,8,7,0,MULHER
251278805000001,1,164,0,MULHER
251278805000002,8,146,0,MULHER
251278805000003,1,170,0,MULHER
251280405000001,1,328,0,MULHER
251280405000002,1,244,0,MULHER
251280405000003,1,274,0,MULHER
251280405000004,8,189,0,MULHER
251280405000005,8,176,0,MULHER
251280405000006,8,88,0,MULHER
251280405000007,8,57,0,MULHER
251280405000008,8,63,0,MULHER
251280405000009,8,198,2,MULHER
251280405000010,8,286,0,MULHER
251280405000011,8,84,0,MULHER
251280405000012,1,239,0,MULHER
251290305000001,1,299,0,MULHER
251290305000002,1,206,0,MULHER
251290305000003,1,196,0,MULHER
251290305000004,1,303,0,MULHER
251290305000005,1,330,0,MULHER
251290305000006,1,251,1,MULHER
251290305000007,1,354,0,MULHER
251290305000008,1,84,0,MULHER
251290305000009,1,261,0,MULHER
251290305000010,1,190,0,MULHER
251290305000011,1,295,0,MULHER
251290305000012,8,3,X,DESCONHECIDO
251290305000013,5,279,0,MULHER
251290305000014,8,64,0,MULHER
251290305000015,8,47,0,MULHER
251290305000016,8,68,0,MULHER
251290305000017,8,134,0,MULHER
251290305000018,8,263,0,MULHER
251290305000019,8,73,0,MULHER
251290305000020,5,199,0,MULHER
251290305000021,5,130,2,MULHER
251290305000022,5,139,0,MULHER
251290305000023,5,140,0,MULHER
251290305000024,8,1,X,DESCONHECIDO
251290305000025,8,149,0,MULHER
251290305000026,8,1,X,DESCONHECIDO
251290305000027,8,98,0,MULHER
251290305000029,8,286,3,MULHER
251290305000031,1,184,0,MULHER
251290305000032,1,281,0,MULHER
251290305000033,1,263,0,MULHER
251290305000034,1,98,0,MULHER
251290305000035,8,63,0,MULHER
251290305000036,5,91,0,MULHER
251290307000001,1,62,0,MULHER
251290307000002,8,8,0,MULHER
251290307000003,8,66,0,MULHER
251290307000004,5,108,0,MULHER
251290307000005,5,66,0,MULHER
251290307000006,5,83,0,MULHER
251290320000001,1,274,0,MULHER
251290320000002,8,155,0,MULHER
251300005000001,1,176,0,MULHER
251300005000002,8,6,0,MULHER
251300005000003,8,220,0,MULHER
251300005000004,8,264,0,MULHER
251300030000001,1,160,0,MULHER
251300030000002,8,69,0,MULHER
251300030000003,8,63,0,MULHER
251310905000001,1,278,0,MULHER
251310905000002,1,102,0,MULHER
251310905000003,1,242,0,MULHER
251310905000004,1,258,0,MULHER
251310905000005,8,177,0,MULHER
251310905000006,8,196,10,MULHER
251310905000007,8,130,8,MULHER
251310905000008,8,259,0,MULHER
251310905000009,8,127,1,MULHER
251310905000010,8,96,0,MULHER
251310905000011,1,293,0,MULHER
251310905000012,5,53,0,MULHER
251310907000001,1,283,0,MULHER
251310907000002,5,89,0,MULHER
251310907000003,8,166,0,MULHER
251310907000004,8,115,0,MULHER
251310907000005,8,71,0,MULHER
251310908000001,1,165,0,MULHER
251310908000002,8,337,0,MULHER
251310908000003,8,115,6,MULHER
251315805000001,1,290,0,MULHER
251315805000002,8,181,0,MULHER
251315805000003,8,195,0,MULHER
251315805000004,8,153,0,MULHER
251315805000005,8,118,0,MULHER
251315805000006,8,111,0,MULHER
251315805000007,8,272,0,MULHER
251315805000008,8,148,0,MULHER
251315805000009,1,254,1,MULHER
251315805000010,5,91,0,MULHER
251320805000001,1,292,1,MULHER
251320805000002,1,200,0,MULHER
251320805000003,8,60,0,MULHER
251320805000004,8,151,0,MULHER
251320805000005,8,195,0,MULHER
251320805000006,5,158,0,MULHER
251320805000007,8,31,0,MULHER
251320805000008,5,221,0,MULHER
251320805000009,8,193,0,MULHER
251320805000010,1,177,0,MULHER
251320805000011,1,228,0,MULHER
251330705000001,1,137,0,MULHER
251330705000002,1,243,0,MULHER
251330705000003,1,313,0,MULHER
251330705000004,8,80,0,MULHER
251330705000005,8,150,2,MULHER
251330705000006,8,163,0,MULHER
251330705000007,8,114,0,MULHER
251330705000008,5,104,0,MULHER
251330705000009,8,155,0,MULHER
251330705000010,1,207,0,MULHER
251335605000001,1,399,2,MULHER
251335605000002,8,105,0,MULHER
251335605000003,8,136,0,MULHER
251335605000004,8,105,0,MULHER
251335605000005,8,101,0,MULHER
251335605000006,8,82,0,MULHER
251340605000001,1,181,0,MULHER
251340605000002,1,226,0,MULHER
251340605000003,1,223,5,MULHER
251340605000004,1,305,0,MULHER
251340605000005,1,215,0,MULHER
251340605000006,1,159,0,MULHER
251340605000007,1,270,2,MULHER
251340605000008,1,208,5,MULHER
251340605000009,1,204,0,MULHER
251340605000010,1,211,0,MULHER
251340605000012,1,233,2,MULHER
251340605000013,1,185,0,MULHER
251340605000014,1,343,0,MULHER
251340605000015,8,54,0,MULHER
251340605000016,8,88,0,MULHER
251340605000017,8,85,0,MULHER
251340605000018,8,41,0,MULHER
251340605000019,8,40,0,MULHER
251340605000020,8,28,0,MULHER
251340605000021,8,8,0,MULHER
251340605000022,1,73,0,MULHER
251340605000023,1,220,0,MULHER
251340605000024,1,196,0,MULHER
251340605000025,1,105,4,MULHER
251340605000026,1,182,5,MULHER
251340605000027,1,309,0,MULHER
251350505000001,1,308,2,MULHER
251350505000002,1,134,0,MULHER
251350505000003,8,19,0,MULHER
251350505000004,8,96,0,MULHER
251350505000005,8,191,0,MULHER
251350505000006,8,202,0,MULHER
251350505000007,8,62,0,MULHER
251350505000008,8,155,0,MULHER
251350505000009,8,21,0,MULHER
251350505000010,1,228,0,MULHER
251360405000001,1,283,0,MULHER
251360405000002,1,310,4,MULHER
251360405000003,1,223,0,MULHER
251360405000004,8,37,0,MULHER
251360405000005,8,73,0,MULHER
251360405000006,8,252,0,MULHER
251360405000007,8,151,0,MULHER
251360405000008,5,68,0,MULHER
251360405000009,1,151,0,MULHER
251360420000001,1,144,0,MULHER
251360420000002,8,156,126,MULHER
251360420000003,8,159,1,MULHER
251365305000001,1,234,0,MULHER
251365305000002,5,91,0,MULHER
251365305000003,5,122,2,MULHER
251365305000004,8,130,0,MULHER
251365305000005,8,176,0,MULHER
251370305000001,1,155,0,MULHER
251370305000002,1,177,0,MULHER
251370305000003,1,251,0,MULHER
251370305000004,1,197,0,MULHER
251370305000005,1,244,0,MULHER
251370305000006,1,221,1,MULHER
251370305000007,1,250,0,MULHER
251370305000008,1,196,0,MULHER
251370305000009,1,349,0,MULHER
251370305000010,1,242,8,MULHER
251370305000011,1,86,0,MULHER
251370305000012,1,302,0,MULHER
251370305000013,1,162,0,MULHER
251370305000014,1,232,0,MULHER
251370305000015,1,270,0,MULHER
251370305000016,1,211,0,MULHER
251370305000017,1,299,46,MULHER
251370305000018,1,243,2,MULHER
251370305000019,1,166,0,MULHER
251370305000020,1,250,46,MULHER
251370305000021,1,179,0,MULHER
251370305000022,1,106,16,MULHER
251370305000023,1,353,50,MULHER
251370305000024,1,221,31,MULHER
251370305000025,1,215,26,MULHER
251370305000026,1,221,0,MULHER
251370305000027,1,232,0,MULHER
251370305000028,1,275,0,MULHER
251370305000029,1,303,0,MULHER
251370305000030,1,158,0,MULHER
251370305000031,1,296,0,MULHER
251370305000032,1,71,0,MULHER
251370305000033,1,295,0,MULHER
251370305000034,1,263,0,MULHER
251370305000035,1,283,0,MULHER
251370305000036,1,146,0,MULHER
251370305000037,1,224,0,MULHER
251370305000038,1,219,0,MULHER
251370305000039,1,274,0,MULHER
251370305000040,1,178,0,MULHER
251370305000041,1,129,0,MULHER
251370305000042,1,255,0,MULHER
251370305000043,1,280,0,MULHER
251370305000044,1,288,0,MULHER
251370305000045,1,371,20,MULHER
251370305000046,1,355,144,MULHER
251370305000047,1,255,0,MULHER
251370305000048,1,221,0,MULHER
251370305000049,1,194,0,MULHER
251370305000050,1,309,0,MULHER
251370305000051,1,202,0,MULHER
251370305000052,1,128,0,MULHER
251370305000053,1,317,0,MULHER
251370305000054,1,208,0,MULHER
251370305000055,1,155,0,MULHER
251370305000056,1,273,0,MULHER
251370305000057,1,394,0,MULHER
251370305000058,1,182,0,MULHER
251370305000059,1,135,0,MULHER
251370305000060,1,209,10,MULHER
251370305000061,1,113,0,MULHER
251370305000062,1,257,0,MULHER
251370305000063,1,203,0,MULHER
251370305000064,1,174,0,MULHER
251370305000065,1,304,3,MULHER
251370305000066,1,197,0,MULHER
251370305000067,1,219,0,MULHER
251370305000068,1,315,0,MULHER
251370305000069,1,190,0,MULHER
251370305000070,1,169,0,MULHER
251370305000071,1,188,0,MULHER
251370305000072,1,299,0,MULHER
251370305000073,1,267,0,MULHER
251370305000074,1,286,0,MULHER
251370305000075,1,227,0,MULHER
251370305000076,1,202,0,MULHER
251370305000077,1,327,0,MULHER
251370305000078,1,190,0,MULHER
251370305000079,1,272,0,MULHER
251370305000080,1,334,0,MULHER
251370305000081,1,242,0,MULHER
251370305000082,1,280,0,MULHER
251370305000083,1,171,0,MULHER
251370305000084,1,324,0,MULHER
251370305000085,1,307,0,MULHER
251370305000086,1,5,0,MULHER
251370305000087,1,291,0,MULHER
251370305000088,1,209,0,MULHER
251370305000089,1,391,0,MULHER
251370305000090,1,160,0,MULHER
251370305000091,1,24,0,MULHER
251370305000092,1,203,0,MULHER
251370305000093,8,103,0,MULHER
251370305000094,8,109,0,MULHER
251370305000095,8,140,7,MULHER
251370305000096,8,102,0,MULHER
251370305000097,8,84,0,MULHER
251370305000098,8,35,0,MULHER
251370305000099,5,104,0,MULHER
251370305000100,5,195,0,MULHER
251370305000101,8,128,0,MULHER
251370305000102,8,119,0,MULHER
251370305000103,8,13,0,MULHER
251370305000104,8,25,0,MULHER
251370305000105,5,191,0,MULHER
251370305000106,1,261,0,MULHER
251370305000107,1,202,0,MULHER
251370305000108,1,220,0,MULHER
251370305000109,1,116,0,MULHER
251370305000110,1,177,0,MULHER
251370305000111,1,214,0,MULHER
251370305000112,1,166,0,MULHER
251370305000113,1,260,0,MULHER
251370305000114,1,178,0,MULHER
251370305000115,1,164,0,MULHER
251370305000116,1,145,0,MULHER
251370305000117,1,228,0,MULHER
251370305000118,1,282,0,MULHER
251370305000119,1,168,0,MULHER
251370305000120,1,179,0,MULHER
251370305000121,1,288,0,MULHER
251370305000122,1,190,0,MULHER
251370305000123,1,254,0,MULHER
251370305000124,1,169,1,MULHER
251370305000125,1,325,0,MULHER
251370305000126,1,367,0,MULHER
251370305000127,1,174,0,MULHER
251370305000128,1,203,0,MULHER
251370305000129,1,307,0,MULHER
251370305000130,1,293,0,MULHER
251370305000131,1,358,65,MULHER
251370305000132,1,212,0,MULHER
251370305000133,1,206,0,MULHER
251370305000134,1,167,0,MULHER
251370305000135,1,135,0,MULHER
251370305000136,1,154,0,MULHER
251370305000137,1,250,0,MULHER
251370305000138,1,165,12,MULHER
251370305000139,1,223,4,MULHER
251370305000140,1,146,0,MULHER
251370305000141,1,164,0,MULHER
251370305000142,5,187,0,MULHER
251370305000143,5,138,0,MULHER
251370305000144,5,150,0,MULHER
251370305000145,5,133,0,MULHER
251370310000001,1,266,0,MULHER
251370310000002,1,337,0,MULHER
251370310000003,8,76,0,MULHER
251370310000004,5,101,0,MULHER
251370310000005,5,141,1,MULHER
251370310000006,8,28,0,MULHER
251370310000007,8,54,0,MULHER
251370310000008,8,95,0,MULHER
251370310000009,8,79,0,MULHER
251370310000010,5,146,0,MULHER
251370310000011,5,172,0,MULHER
251370310000012,5,186,0,MULHER
251370310000013,5,177,0,MULHER
251370310000014,8,167,0,MULHER
251370310000015,5,181,1,MULHER
251370310000016,5,163,0,MULHER
251370310000017,5,161,0,MULHER
251370310000018,5,181,0,MULHER
251370310000019,5,193,0,MULHER
251370310000020,5,146,0,MULHER
251380205000001,1,241,0,MULHER
251380205000002,8,131,0,MULHER
251380205000003,8,128,0,MULHER
251380205000004,8,110,0,MULHER
251380205000005,8,48,0,MULHER
251380205000006,8,40,0,MULHER
251380205000007,8,75,0,MULHER
251380205000008,8,85,0,MULHER
251380205000009,1,407,0,MULHER
251385105000001,1,272,0,MULHER
251385105000002,8,153,0,MULHER
251385105000003,8,234,0,MULHER
251385105000004,8,139,0,MULHER
251390105000001,1,182,0,MULHER
251390105000002,1,296,0,MULHER
251390105000003,1,166,0,MULHER
251390105000004,1,372,18,MULHER
251390105000005,1,320,0,MULHER
251390105000006,1,207,0,MULHER
251390105000007,1,255,0,MULHER
251390105000008,1,275,3,MULHER
251390105000009,1,359,0,MULHER
251390105000010,1,311,0,MULHER
251390105000011,1,223,0,MULHER
251390105000012,1,155,0,MULHER
251390105000013,1,187,0,MULHER
251390105000014,1,411,0,MULHER
251390105000015,1,154,0,MULHER
251390105000016,1,272,0,MULHER
251390105000017,1,310,0,MULHER
251390105000018,1,168,0,MULHER
251390105000019,8,198,0,MULHER
251390105000020,8,215,0,MULHER
251390105000021,8,96,6,MULHER
251390105000022,8,160,0,MULHER
251390105000023,8,31,0,MULHER
251390105000024,8,296,1,MULHER
251390105000025,8,199,0,MULHER
251390105000026,1,222,2,MULHER
251390105000027,1,348,0,MULHER
251390105000028,1,214,0,MULHER
251390105000029,1,276,0,MULHER
251390105000030,1,197,0,MULHER
251390105000031,1,166,8,MULHER
251390105000032,1,236,0,MULHER
251390105000033,1,247,0,MULHER
251390105000034,1,208,0,MULHER
251390105000035,1,202,0,MULHER
251390105000036,5,103,5,MULHER
251390105000037,5,60,0,MULHER
251390105000038,5,183,0,MULHER
251392705000001,1,180,0,MULHER
251392705000002,1,208,0,MULHER
251392705000003,8,44,0,MULHER
251392705000004,8,95,0,MULHER
251392705000005,8,39,0,MULHER
251392705000006,8,165,0,MULHER
251392705000007,5,35,0,MULHER
251392705000008,1,191,0,MULHER
251392705000009,1,244,0,MULHER
251394305000001,1,159,0,MULHER
251394305000002,8,186,0,MULHER
251394305000003,8,156,0,MULHER
251394305000004,1,168,0,MULHER
251394305000005,4,48,0,MULHER
251396805000001,1,302,0,MULHER
251396805000002,8,60,0,MULHER
251396805000003,8,70,0,MULHER
251396805000004,8,22,0,MULHER
251396805000005,8,162,2,MULHER
251396805000006,8,213,1,MULHER
251398405000001,1,394,1,MULHER
251398405000002,8,131,7,MULHER
251398405000003,8,187,1,MULHER
251398405000004,8,135,0,MULHER
251398405000005,5,159,1,MULHER
251400805000001,1,148,0,MULHER
251400805000002,1,201,0,MULHER
251400805000003,1,202,26,MULHER
251400805000004,8,126,0,MULHER
251400805000005,8,149,2,MULHER
251400805000006,8,170,2,MULHER
251400805000007,8,33,1,MULHER
251400805000008,1,187,0,MULHER
251400805000009,5,105,0,MULHER
251410705000001,1,282,0,MULHER
251410705000002,8,85,0,MULHER
251410705000003,8,127,0,MULHER
251410705000004,8,134,0,MULHER
251410705000005,1,167,0,MULHER
251410710000001,1,75,0,MULHER
