Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
250480105000007;1;94;0;0;0;0;0;0;0;1;1;1;1;1;0;2;1;1;0;1;0;0;1;2;2;3;2;0;1;0;3;2;2;3;0;0;4;0;2;4;3;1;2;1;1;2;2;0;3;1;5;1;1;3;0;3;2;3;0;0;0;1;2;0;3;1;2;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;55;0;3;5;2;8;5;7;6;3;1;6;2;3;2;2
250480105000008;1;52;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;2;0;1;0;0;2;0;1;0;1;0;0;0;1;1;1;0;0;0;0;2;2;3;2;3;0;0;1;1;1;0;0;0;1;2;2;3;3;0;2;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;0;1;2;4;3;0;3;2;7;0;2;4;1;0;1
250480105000009;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250480105000010;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
250480105000011;8;57;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;2;0;1;1;1;1;1;2;0;2;1;0;0;1;0;2;1;1;4;3;1;1;1;1;0;0;1;0;1;1;1;1;1;3;0;1;2;0;1;1;1;0;1;0;1;0;2;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;28;0;1;2;2;4;2;2;5;1;2;4;2;1;0;0
250480105000012;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;2;2;0;0;2;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;1;1;3;0;1;1;3;3;1;0;0;0;0
250480105000013;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;2;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;1;1;3;1;0;0;3;3;1;0
250480105000014;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;1;1;0;1;2;0;0;1;0;1;0
250480105000015;1;80;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;1;0;2;0;1;2;1;1;2;0;1;2;2;1;0;0;1;5;1;5;2;2;2;2;5;1;0;1;1;1;1;2;1;6;1;0;7;0;3;2;0;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;1;5;4;6;6;9;8;5;11;6;2
250480105000016;1;95;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;2;4;3;5;2;5;2;2;2;3;1;2;1;2;0;2;4;3;2;2;3;1;1;0;0;3;2;2;1;3;1;1;1;0;2;1;3;1;3;2;0;0;1;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;62;0;0;5;14;8;6;7;7;4;3;3;2;2;1;0
250480105000017;1;70;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;2;0;1;2;0;3;0;0;1;3;3;1;0;2;0;1;2;1;0;0;1;0;1;0;2;1;1;1;0;1;2;0;2;0;5;0;1;0;1;2;3;4;0;2;1;0;1;3;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;38;0;2;1;5;3;7;1;2;2;3;2;5;2;1;2
250480105000018;1;134;0;0;0;0;0;0;0;3;1;2;1;0;0;2;3;2;2;1;0;2;3;2;3;2;1;7;2;3;1;0;7;0;1;3;2;5;5;1;5;1;2;4;2;3;2;1;2;3;3;2;4;1;0;2;1;1;1;1;1;2;4;2;2;1;4;1;1;1;1;0;0;1;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;71;0;6;5;5;9;10;9;9;8;3;1;1;3;1;1
250480105000019;1;126;0;0;0;0;0;0;0;0;0;2;4;0;1;2;2;3;2;0;4;2;2;2;4;6;4;4;1;1;1;1;1;2;2;2;5;1;8;1;3;2;1;1;2;2;4;0;1;1;1;0;4;2;2;3;1;2;0;1;2;2;3;2;1;1;1;3;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;57;0;2;7;7;6;5;4;6;5;3;5;2;3;0;2
250480105000020;1;67;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;3;0;0;0;4;0;2;2;1;0;1;2;2;1;0;1;1;1;0;1;3;2;1;0;3;3;0;2;2;1;2;1;1;0;2;0;1;0;2;0;1;1;3;1;0;0;0;1;1;2;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;2;1;4;5;5;3;7;3;4;2;2;2;3;0
250480105000021;1;52;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2;1;1;2;0;1;2;0;0;1;0;0;0;0;1;0;1;0;0;2;2;1;0;2;0;0;0;0;0;0;2;2;2;3;0;0;1;1;2;1;1;4;1;0;0;3;1;1;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;1;3;4;2;0;2;1;1;3;2;4;1;0
250485005000001;1;116;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;2;2;2;0;3;1;3;0;1;1;2;5;1;3;2;3;1;3;1;4;4;0;1;2;1;2;0;3;2;0;0;1;1;3;1;2;4;3;4;3;5;2;1;0;0;1;1;1;2;1;1;1;0;1;1;3;1;0;2;2;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;1;95;0;1;6;9;6;12;10;7;7;4;13;5;3;2;10
250485005000002;8;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;3;0;2;0;2;1;1;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;1;1;0;0;0;3;1;1;2;3;1;0;1;0;2;0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;1;1;3;5;2;2;1;2;3;5;0;0;2
250485005000003;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;4;0;1;0;1;1;1;2;0;0;0
250485005000004;8;28;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;0;1;0;0;1;1;0;1;2;0;0;1;1;0;1;2;1;1;1;2;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;18;0;1;0;1;0;0;1;1;2;0;3;2;5;2;0
250490005000001;1;74;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;2;0;1;2;0;3;0;3;1;0;1;2;1;2;1;2;2;0;3;0;1;1;1;3;2;2;1;1;3;1;2;2;1;0;3;2;3;0;1;1;2;0;2;1;2;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;4;5;4;7;6;8;7;4;5;4;1;1
250490005000002;1;167;0;0;0;0;0;0;0;0;0;0;2;2;3;2;1;2;4;2;5;2;4;3;6;9;4;2;1;3;4;2;7;7;4;3;2;0;4;3;2;2;2;3;4;1;2;2;3;0;0;4;2;2;3;5;2;1;8;1;2;1;2;1;2;0;3;1;2;0;1;0;3;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;9;15;21;10;20;6;5;3;4;7;1;3;1
250490005000003;1;204;0;0;0;0;0;0;2;0;1;2;1;0;3;3;2;0;4;3;9;3;5;5;2;2;7;4;1;7;6;9;8;4;9;5;7;1;8;4;10;1;5;3;4;3;3;4;0;2;1;2;1;0;1;1;3;2;2;4;0;3;7;0;0;2;5;0;2;0;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;5;9;18;19;21;27;18;15;7;4;6;7;2;1
250490005000004;3;165;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;2;2;2;2;6;2;4;3;2;5;1;2;3;3;3;3;7;2;4;2;6;3;4;2;0;2;4;8;3;2;2;3;4;3;5;3;4;2;3;6;2;7;2;0;1;0;1;1;1;2;0;0;1;2;2;2;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;82;0;3;3;12;11;10;11;10;7;4;4;4;2;1;0
250490005000005;3;211;0;0;0;0;0;0;0;0;1;2;2;2;3;6;2;4;5;5;3;4;7;3;6;5;3;6;4;6;10;8;3;3;5;6;3;1;4;2;0;1;6;5;4;3;2;6;1;3;2;1;7;3;6;3;7;1;3;0;1;2;3;1;2;3;2;0;1;0;3;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;108;0;3;13;16;16;16;15;5;8;5;7;0;2;1;1
250490005000006;8;30;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;2;0;0;3;2;0;0;1;2;0;0;1;2;0;0;0;1;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15;0;0;2;1;6;2;1;1;1;0;0;1;0;0;0
250490005000007;8;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;3;1;0;0;0;1;0;2;2;0;0;0;1;1;0;0;0;0;1;2;0;4;1;1;0;0;4;1;0;0;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;25;0;0;0;1;0;5;2;4;1;1;3;3;2;1;2
250490005000008;8;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0
250490005000009;8;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;3;0;1;0;0;1;1;2;0;2;0;3;1;1;1;1;0;0;0;0;1;0;0;3;0;2;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;1;2;0;2;3;1;3;1;3;0;1;0;0
250490005000010;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
250490005000011;8;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;0;1;1;1;2;2;2;0;4;0;1;0;2;2;1;1;0;1;1;1;0;1;1;1;1;3;2;0;1;1;0;2;2;1;1;0;0;3;2;2;2;2;0;0;1;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;37;0;0;1;2;4;8;2;3;3;5;2;3;2;2;0
250490005000012;8;42;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;2;2;1;1;1;0;2;1;3;0;0;0;0;0;1;0;1;1;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;2;0;1;0;0;2;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23;0;0;4;6;6;0;3;2;1;0;0;0;0;0;1
250490005000013;8;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0
250490005000014;8;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;2;2;0;2;1;1;1;0;1;0;0;1;0;0;1;2;0;1;0;1;0;0;0;1;0;0;0;0;2;2;1;0;0;0;1;1;2;1;2;1;1;0;0;0;0;0;1;1;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;3;4;4;1;2;1;1;1;0;1;0;0
250490005000015;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0
250490005000016;8;61;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;3;1;2;0;0;2;1;1;1;0;1;0;1;0;0;2;0;0;0;5;0;2;1;1;1;1;2;0;1;1;1;2;2;2;2;1;3;0;1;0;1;0;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;1;0;1;2;6;2;0;0;1;0;2;1;1;3
250490005000017;1;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;1;0;2;1;0;0;1;1;0;2;0;0;1;0;1;1;0;0;0;0;2;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;1;0;2;4;3;1;1;2;2;0
250490005000018;5;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;3;1;0;3;1;1;0;0;1;0;0;0
250490005000019;5;24;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;2;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;1;1;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;1;2;1;2;2;3;2;2;1;0;0;0;0
250490005000020;5;59;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;1;1;1;1;4;4;1;2;2;0;0;1;1;2;2;0;1;2;3;5;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;2;1;2;0;0;2;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;3;4;7;3;2;7;0;0;0;2;1;0;0
250490005000021;5;61;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;0;2;2;1;1;1;2;0;1;1;0;1;1;0;2;2;0;1;1;0;3;0;3;1;0;1;1;0;0;3;0;0;0;1;0;1;2;1;0;2;3;2;0;1;3;0;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;0;1;2;2;6;2;1;1;4;2;0;0;3;1;1
250500605000001;1;143;0;0;0;0;0;0;0;1;1;1;0;0;1;1;3;3;0;3;3;2;3;1;5;3;3;1;2;2;2;3;2;4;2;3;3;4;6;1;1;5;3;0;2;3;5;1;2;2;3;1;6;0;4;3;4;0;4;1;1;1;1;3;1;1;3;5;1;0;1;0;0;1;1;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;116;0;3;5;9;12;10;14;13;13;7;9;4;7;7;3
250500605000002;1;127;0;0;0;0;0;0;0;0;0;1;0;0;1;4;3;5;1;3;2;4;4;3;0;3;3;1;2;3;2;0;2;4;3;1;4;0;5;3;0;2;2;2;1;3;0;3;1;2;2;2;1;3;1;0;4;2;2;1;4;3;2;0;3;0;2;0;0;1;0;2;3;0;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;1;0;87;0;1;8;14;10;6;10;8;8;5;6;7;1;1;2
250500605000003;1;161;1;0;0;0;0;0;0;0;1;0;1;3;3;1;3;5;2;2;0;1;2;3;1;5;2;5;6;1;2;2;1;2;3;2;3;4;4;2;8;2;3;1;2;4;3;1;1;4;2;2;3;2;1;5;4;3;2;0;2;1;4;2;2;2;3;0;1;2;2;4;0;1;2;2;0;1;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;108;0;1;10;10;12;13;8;14;8;4;12;5;4;4;3
250500605000004;1;114;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;2;2;2;2;1;0;2;1;0;2;1;4;0;4;0;4;1;5;1;2;0;1;0;1;0;3;0;2;3;1;2;3;2;1;3;4;1;5;1;4;0;2;0;4;3;3;1;1;3;5;1;1;0;2;0;2;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;52;0;0;6;6;3;8;8;1;1;4;6;2;4;1;2
250500605000005;1;147;0;0;0;0;1;0;1;0;0;1;0;0;3;1;9;2;0;4;2;2;1;5;7;3;1;2;2;6;1;2;3;2;2;6;2;1;4;0;5;2;0;2;0;3;1;3;1;4;5;6;2;1;2;2;1;0;5;2;2;2;0;2;0;0;2;1;1;2;1;0;3;1;1;1;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;106;0;2;13;10;15;10;12;7;3;11;4;8;4;3;4
250500605000006;8;132;0;0;0;0;1;0;0;0;2;0;1;0;4;1;2;2;1;5;6;2;3;5;0;1;1;2;2;3;0;3;4;2;4;2;2;4;2;3;0;2;3;2;3;3;2;2;2;1;3;2;4;1;1;0;0;4;0;4;2;2;4;1;1;0;2;1;2;0;1;0;0;1;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;79;1;2;7;14;8;8;8;8;5;5;6;2;3;1;1
250500605000007;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;3;0;2;0;2;0;2;1;2;0;0;2
250500605000008;8;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;4;1;0;0;1;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;15;0;0;1;1;1;2;0;1;3;2;2;1;1;0;0
250500605000009;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;2;0;1;0;0;1;1;1;1;0;1
250500605000010;8;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0
250500605000011;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;1;0;1;2;0;0;0;0;0;0
250510505000001;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;0;0;2;2;1;0;1;0;2;2;1;0;0;1;2;1;0;1;1;0;0;0;0;0;2;1;1;0;1;0;1;2;0;1;1;1;2;2;2;0;3;2;0;0;3;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;48;0;0;0;1;1;3;5;5;4;3;2;3;5;6;10
250510505000002;1;80;0;0;0;0;0;0;0;0;0;1;1;0;0;3;2;1;0;2;0;0;1;0;1;1;0;2;2;0;1;2;3;1;3;2;2;1;1;0;2;2;1;2;0;1;4;0;4;3;1;1;0;1;2;3;0;0;1;0;5;1;2;1;2;0;2;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;1;6;3;3;6;10;6;6;6;4;3;4;1;4
250510505000003;1;131;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;1;2;1;3;0;1;6;2;3;3;3;2;0;1;1;3;6;5;3;4;1;2;3;5;2;2;2;1;2;3;1;1;0;4;1;4;3;2;1;1;5;1;2;2;3;3;2;1;1;0;1;0;3;3;2;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;79;0;0;2;4;11;10;11;11;4;6;9;5;4;1;1
250510505000004;1;56;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;2;1;0;0;0;1;1;1;1;1;2;0;1;0;0;0;1;1;0;1;1;2;1;1;1;1;1;1;2;1;3;0;1;2;0;2;1;0;0;0;0;1;0;1;0;0;2;2;0;1;1;1;0;1;1;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;39;0;0;2;6;2;5;2;5;4;5;2;0;1;3;2
250510505000005;1;129;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;1;3;0;1;3;0;1;4;3;1;4;2;1;1;4;3;2;3;0;1;3;2;3;1;2;5;4;2;2;3;1;4;8;3;3;2;2;1;2;1;2;1;3;4;1;1;2;2;3;2;1;2;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;73;0;0;6;4;7;10;10;4;9;4;10;3;2;3;1
250510505000006;1;132;0;0;0;0;0;0;0;1;0;1;1;2;1;1;2;4;0;1;2;2;2;2;1;1;4;4;5;4;1;4;3;2;1;1;2;1;4;2;3;5;2;2;0;2;3;6;1;2;0;2;4;1;2;1;0;2;3;3;2;1;0;5;4;4;3;0;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;90;0;2;7;9;7;17;6;9;4;5;5;6;10;2;1
250510505000007;1;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2;1;1;0;1;1;0;2;2;1;1;1;0;1;1;0;2;0;2;1;3;1;1;3;3;2;1;1;1;0;3;0;1;0;0;0;0;0;2;2;1;2;0;1;1;2;2;2;4;1;1;1;0;0;1;1;0;2;0;0;0;0;0;0;0;47;0;1;0;1;1;3;6;4;3;7;4;1;1;3;12
250510505000008;1;91;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;2;0;2;1;2;1;2;1;2;4;1;1;3;0;2;1;1;1;3;0;2;3;2;2;2;1;2;3;4;0;2;1;3;1;2;2;4;1;0;2;1;2;2;2;3;1;1;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;56;0;1;2;5;6;8;7;8;7;5;2;2;3;0;0
250510505000009;1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;3;1;0;1;1;3;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;3;0;1;2;0;1;0;1;0;1;1;2;3;1;3;1;2;2;0;0;1;2;1;2;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;6;6;5;3;3;4;4;2;5;4;4
